# Reaction HUMAnN v4.0.0.alpha.1	SRR7947168_1
RXN-10915|unclassified	12.3456731609
RXN-12448	12.3456731609
RXN-12448|unclassified	12.3456731609
RXN-13198	12.3456731609
RXN-13198|unclassified	12.3456731609
RXN-5424	12.3456731609
RXN-5424|unclassified	12.3456731609
RXN-7657	12.3456731609
RXN-7657|unclassified	12.3456731609
RXN-7693	12.3456731609
RXN-7693|unclassified	12.3456731609
RXN-7694	12.3456731609
RXN-7694|unclassified	12.3456731609
RXN-7700	12.3456731609
RXN-7700|unclassified	12.3456731609
RXN-7706	12.3456731609
RXN-7706|unclassified	12.3456731609
RXN3O-4113	12.3456731609
RXN3O-4113|unclassified	12.3456731609
RXN66-478	12.3456731609
RXN66-478|unclassified	12.3456731609
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN	12.3440787490
CHLORAMPHENICOL-O-ACETYLTRANSFERASE-RXN|unclassified	12.3440787490
ADENINE-DEAMINASE-RXN	12.2864273021
ADENINE-DEAMINASE-RXN|unclassified	12.2864273021
PTAALT-RXN	12.2700900773
PTAALT-RXN|unclassified	12.2700900773
3.1.1.72-RXN	12.1733850895
3.1.1.72-RXN|unclassified	12.1733850895
MANNONDEHYDRAT-RXN	12.1306911321
MANNONDEHYDRAT-RXN|unclassified	12.1306911321
3.5.1.98-RXN	12.1216281602
3.5.1.98-RXN|unclassified	12.1216281602
4.2.2.3-RXN	12.0942122733
4.2.2.3-RXN|unclassified	12.0942122733
3.4.21.102-RXN	12.0745212244
3.4.21.102-RXN|unclassified	12.0745212244
2.5.1.64-RXN	12.0407010967
2.5.1.64-RXN|unclassified	12.0407010967
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	12.0083401857
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN|unclassified	12.0083401857
RXN-10949	12.0083401857
RXN-10949|unclassified	12.0083401857
RXN-10952	12.0083401857
RXN-10952|unclassified	12.0083401857
RXN-10953	12.0083401857
RXN-10953|unclassified	12.0083401857
RXN-10954	12.0083401857
RXN-10954|unclassified	12.0083401857
RXN-7253	12.0083401857
RXN-7253|unclassified	12.0083401857
RXN0-5408	12.0083401857
RXN0-5408|unclassified	12.0083401857
RXN-8668	11.9549196841
RXN-8668|unclassified	11.9549196841
ERYTHRON4PDEHYDROG-RXN	11.8569308947
ERYTHRON4PDEHYDROG-RXN|unclassified	11.8569308947
3.4.14.12-RXN	11.8157217359
3.4.14.12-RXN|unclassified	11.8157217359
DMBPPRIBOSYLTRANS-RXN	11.7338763808
DMBPPRIBOSYLTRANS-RXN|unclassified	11.7338763808
RXN-19295	11.7338763808
RXN-19295|unclassified	11.7338763808
RXN-19298	11.7338763808
RXN-19298|unclassified	11.7338763808
RXN-19299	11.7338763808
RXN-19299|unclassified	11.7338763808
RXN-19300	11.7338763808
RXN-19300|unclassified	11.7338763808
RXN-19301	11.7338763808
RXN-19301|unclassified	11.7338763808
RXN-19306	11.7338763808
RXN-19306|unclassified	11.7338763808
RXN-19316	11.7338763808
RXN-19316|unclassified	11.7338763808
RXN-14400	11.6516498823
RXN-14400|unclassified	11.6516498823
RXN-9995	11.6516498823
RXN-9995|unclassified	11.6516498823
RXN-11361	11.6278245967
RXN-11361|unclassified	11.6278245967
RXN-12174	11.6099037680
RXN-12174|unclassified	11.6099037680
3.4.19.5-RXN	11.5930343516
3.4.19.5-RXN|unclassified	11.5930343516
RXN-21711	11.5930343516
RXN-21711|unclassified	11.5930343516
RXN0-3241	11.5930343516
RXN0-3241|unclassified	11.5930343516
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN	11.5886497949
3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN|unclassified	11.5886497949
RXN-15635	11.5886497949
RXN-15635|unclassified	11.5886497949
3.2.1.10-RXN	11.5265189108
3.2.1.10-RXN|unclassified	11.5265189108
TRNA-CYTIDYLYLTRANSFERASE-RXN	11.4895159813
TRNA-CYTIDYLYLTRANSFERASE-RXN|unclassified	11.4895159813
RXN0-4181	11.4870803333
RXN0-4181|unclassified	11.4870803333
RXN-14571	11.4518453206
RXN-14571|unclassified	11.4518453206
RXN-16001	11.4450813185
RXN-16001|unclassified	11.4450813185
3.2.1.135-RXN	11.4014274489
3.2.1.135-RXN|unclassified	11.4014274489
RXN-7737	11.3941040247
RXN-7737|unclassified	11.3941040247
RXN0-1483	11.3643814285
RXN0-1483|unclassified	11.3643814285
BETA-GLUCURONID-RXN	11.2753947598
BETA-GLUCURONID-RXN|unclassified	11.2753947598
RXN-15289	11.2753947598
RXN-15289|unclassified	11.2753947598
RXN-15291	11.2753947598
RXN-15291|unclassified	11.2753947598
RXN-11791	11.1973771254
RXN-11791|unclassified	11.1973771254
THI-P-KIN-RXN	11.1856105166
THI-P-KIN-RXN|unclassified	11.1856105166
HISTIDINE-AMMONIA-LYASE-RXN	11.1732140408
HISTIDINE-AMMONIA-LYASE-RXN|unclassified	11.1732140408
ABC-7-RXN	11.1662265106
ABC-7-RXN|unclassified	11.1662265106
ABC-70-RXN	11.1662265106
ABC-70-RXN|unclassified	11.1662265106
CDP-GLUCOSE-46-DEHYDRATASE-RXN	11.1540381380
CDP-GLUCOSE-46-DEHYDRATASE-RXN|unclassified	11.1540381380
GDPMANDEHYDRA-RXN	11.0780681214
GDPMANDEHYDRA-RXN|unclassified	11.0780681214
2.1.3.9-RXN	11.0112015003
2.1.3.9-RXN|unclassified	11.0112015003
RHAMNULPALDOL-RXN	10.9893427528
RHAMNULPALDOL-RXN|unclassified	10.9893427528
RXN-11591	10.9518732591
RXN-11591|unclassified	10.9518732591
HOMOSERDEHYDROG-RXN	10.8911696079
HOMOSERDEHYDROG-RXN|unclassified	10.8911696079
CELLOBIOSE-EPIMERASE-RXN	10.8892234741
CELLOBIOSE-EPIMERASE-RXN|unclassified	10.8892234741
RXN-15344	10.8892234741
RXN-15344|unclassified	10.8892234741
RXN-15709	10.8892234741
RXN-15709|unclassified	10.8892234741
GSAAMINOTRANS-RXN	10.8608762036
GSAAMINOTRANS-RXN|unclassified	10.8608762036
RXN-16937	10.8057560386
RXN-16937|unclassified	10.8057560386
UREASE-RXN	10.7979731680
UREASE-RXN|unclassified	10.7979731680
NMNAMIDOHYDRO-RXN	10.7965709529
NMNAMIDOHYDRO-RXN|unclassified	10.7965709529
S-CARBOXYMETHYLCYSTEINE-SYNTHASE-RXN	10.7487057958
S-CARBOXYMETHYLCYSTEINE-SYNTHASE-RXN|unclassified	10.7487057958
RXN-20788	10.7481916152
RXN-20788|unclassified	10.7481916152
UDPACYLGLCNACDEACETYL-RXN	10.7481916152
UDPACYLGLCNACDEACETYL-RXN|unclassified	10.7481916152
RXN0-6515	10.6885949119
RXN0-6515|unclassified	10.6885949119
OXALATE-DECARBOXYLASE-RXN	10.6346572533
OXALATE-DECARBOXYLASE-RXN|unclassified	10.6346572533
3.1.11.6-RXN	10.6223878747
3.1.11.6-RXN|unclassified	10.6223878747
TAGAKIN-RXN	10.5386646500
TAGAKIN-RXN|unclassified	10.5386646500
LYSYLTRANSFERASE-RXN	10.5162126358
LYSYLTRANSFERASE-RXN|unclassified	10.5162126358
1.17.4.2-RXN	10.4447871508
1.17.4.2-RXN|unclassified	10.4447871508
RXN-21262	10.4447871508
RXN-21262|unclassified	10.4447871508
RXN-21263	10.4447871508
RXN-21263|unclassified	10.4447871508
RXN-21264	10.4447871508
RXN-21264|unclassified	10.4447871508
RXN-21265	10.4447871508
RXN-21265|unclassified	10.4447871508
GSHTRAN-RXN	10.4140022539
GSHTRAN-RXN|unclassified	10.4140022539
GST-RXN	10.4140022539
GST-RXN|unclassified	10.4140022539
RXN-11663	10.4140022539
RXN-11663|unclassified	10.4140022539
RXN-13673	10.4140022539
RXN-13673|unclassified	10.4140022539
RXN-15680	10.4140022539
RXN-15680|unclassified	10.4140022539
RXN-18405	10.4140022539
RXN-18405|unclassified	10.4140022539
RXN-18407	10.4140022539
RXN-18407|unclassified	10.4140022539
RXN-19573	10.4140022539
RXN-19573|unclassified	10.4140022539
RXN-19600	10.4140022539
RXN-19600|unclassified	10.4140022539
RXN-19601	10.4140022539
RXN-19601|unclassified	10.4140022539
RXN-19610	10.4140022539
RXN-19610|unclassified	10.4140022539
RXN-19611	10.4140022539
RXN-19611|unclassified	10.4140022539
RXN-19626	10.4140022539
RXN-19626|unclassified	10.4140022539
RXNQT-4363	10.4140022539
RXNQT-4363|unclassified	10.4140022539
RXN0-2661	10.3751647834
RXN0-2661|unclassified	10.3751647834
3.2.1.82-RXN	10.3406392040
3.2.1.82-RXN|unclassified	10.3406392040
3.4.14.5-RXN	10.3083653508
3.4.14.5-RXN|unclassified	10.3083653508
RXN-9590	10.2732160158
RXN-9590|unclassified	10.2732160158
TSA-REDUCT-RXN	10.2575666715
TSA-REDUCT-RXN|unclassified	10.2575666715
3.2.1.14-RXN	10.2334224172
3.2.1.14-RXN|unclassified	10.2334224172
3.2.1.49-RXN	10.2264067471
3.2.1.49-RXN|unclassified	10.2264067471
RXN-8001	10.1696116586
RXN-8001|unclassified	10.1696116586
3.2.1.99-RXN	10.1662289113
3.2.1.99-RXN|unclassified	10.1662289113
DIAMINOPIMELATE-DEHYDROGENASE-RXN	10.1378226318
DIAMINOPIMELATE-DEHYDROGENASE-RXN|unclassified	10.1378226318
3.4.13.20-RXN	10.1154733627
3.4.13.20-RXN|unclassified	10.1154733627
RXN-19944	10.1154733627
RXN-19944|unclassified	10.1154733627
6.1.1.23-RXN	10.1154166297
6.1.1.23-RXN|unclassified	10.1154166297
RXN490-3616	10.1154166297
RXN490-3616|unclassified	10.1154166297
1.7.2.2-RXN	10.0885987434
1.7.2.2-RXN|unclassified	10.0885987434
RXN-18605	10.0885987434
RXN-18605|unclassified	10.0885987434
FATTY-ACYL-COA-SYNTHASE-RXN	10.0239319976
FATTY-ACYL-COA-SYNTHASE-RXN|unclassified	10.0239319976
RXN-10059	10.0239319976
RXN-10059|unclassified	10.0239319976
RXN-10060	10.0239319976
RXN-10060|unclassified	10.0239319976
RXN-10061	10.0239319976
RXN-10061|unclassified	10.0239319976
RXN-10062	10.0239319976
RXN-10062|unclassified	10.0239319976
RXN-20769	10.0239319976
RXN-20769|unclassified	10.0239319976
RXN-20770	10.0239319976
RXN-20770|unclassified	10.0239319976
RXN-21719	10.0239319976
RXN-21719|unclassified	10.0239319976
RXN-21720	10.0239319976
RXN-21720|unclassified	10.0239319976
RXN-21721	10.0239319976
RXN-21721|unclassified	10.0239319976
RXN-21722	10.0239319976
RXN-21722|unclassified	10.0239319976
RXN-21723	10.0239319976
RXN-21723|unclassified	10.0239319976
RXN-21724	10.0239319976
RXN-21724|unclassified	10.0239319976
RXN-21725	10.0239319976
RXN-21725|unclassified	10.0239319976
RXN-21726	10.0239319976
RXN-21726|unclassified	10.0239319976
RXN1G-499	10.0239319976
RXN1G-499|unclassified	10.0239319976
RXN1G-508	10.0239319976
RXN1G-508|unclassified	10.0239319976
RXN1G-517	10.0239319976
RXN1G-517|unclassified	10.0239319976
RXN1G-526	10.0239319976
RXN1G-526|unclassified	10.0239319976
RXN1G-536	10.0239319976
RXN1G-536|unclassified	10.0239319976
RXN3O-1803	10.0239319976
RXN3O-1803|unclassified	10.0239319976
RXN3O-5293	10.0239319976
RXN3O-5293|unclassified	10.0239319976
RXN3O-5304	10.0239319976
RXN3O-5304|unclassified	10.0239319976
PGPPHOSPHA-RXN	10.0111268768
PGPPHOSPHA-RXN|unclassified	10.0111268768
RXN-13313	10.0111268768
RXN-13313|unclassified	10.0111268768
4.1.1.75-RXN	9.9902702721
4.1.1.75-RXN|unclassified	9.9902702721
HEMN-RXN	9.9739404696
HEMN-RXN|unclassified	9.9739404696
RXN-13158	9.9624164555
RXN-13158|unclassified	9.9624164555
RXN-14986	9.9624164555
RXN-14986|unclassified	9.9624164555
RXNQT-4165	9.9624164555
RXNQT-4165|unclassified	9.9624164555
RXNQT-4168	9.9624164555
RXNQT-4168|unclassified	9.9624164555
RXNQT-4171	9.9624164555
RXNQT-4171|unclassified	9.9624164555
RXNQT-4174	9.9624164555
RXNQT-4174|unclassified	9.9624164555
RXNQT-4178	9.9624164555
RXNQT-4178|unclassified	9.9624164555
RXN-11319	9.9320809991
RXN-11319|unclassified	9.9320809991
RXN-19748	9.9289016286
RXN-19748|unclassified	9.9289016286
RFFTRANS-RXN	9.8725134983
RFFTRANS-RXN|unclassified	9.8725134983
CHEBDEAMID-RXN	9.8699763593
CHEBDEAMID-RXN|unclassified	9.8699763593
H2NEOPTERINALDOL-RXN	9.8296683481
H2NEOPTERINALDOL-RXN|unclassified	9.8296683481
RXN-10857	9.8296683481
RXN-10857|unclassified	9.8296683481
FUMARATE-REDUCTASE-NADH-RXN	9.8139534884
FUMARATE-REDUCTASE-NADH-RXN|unclassified	9.8139534884
RXN0-6373	9.8039215686
RXN0-6373|unclassified	9.8039215686
5.3.1.17-RXN	9.7725805340
5.3.1.17-RXN|unclassified	9.7725805340
DCMP-DEAMINASE-RXN	9.6724368271
DCMP-DEAMINASE-RXN|unclassified	9.6724368271
2.7.9.3-RXN	9.6619354037
2.7.9.3-RXN|unclassified	9.6619354037
5-FORMYL-THF-CYCLO-LIGASE-RXN	9.6435333538
5-FORMYL-THF-CYCLO-LIGASE-RXN|unclassified	9.6435333538
RXN-15479	9.5380563045
RXN-15479|unclassified	9.5380563045
3.4.13.19-RXN	9.5212779199
3.4.13.19-RXN|unclassified	9.5212779199
RXN-15682	9.5212779199
RXN-15682|unclassified	9.5212779199
RXN66-337	9.5212779199
RXN66-337|unclassified	9.5212779199
3.4.13.18-RXN	9.4851075873
3.4.13.18-RXN|unclassified	9.4851075873
RXN-6622	9.4851075873
RXN-6622|unclassified	9.4851075873
RXN0-6974	9.4851075873
RXN0-6974|unclassified	9.4851075873
RXN0-6975	9.4851075873
RXN0-6975|unclassified	9.4851075873
RXN0-6976	9.4851075873
RXN0-6976|unclassified	9.4851075873
RXN0-6977	9.4851075873
RXN0-6977|unclassified	9.4851075873
RXN0-6978	9.4851075873
RXN0-6978|unclassified	9.4851075873
RXN0-6979	9.4851075873
RXN0-6979|unclassified	9.4851075873
RXN0-6980	9.4851075873
RXN0-6980|unclassified	9.4851075873
RXN0-6981	9.4851075873
RXN0-6981|unclassified	9.4851075873
RXN0-6982	9.4851075873
RXN0-6982|unclassified	9.4851075873
RXN0-6983	9.4851075873
RXN0-6983|unclassified	9.4851075873
RXN0-6984	9.4851075873
RXN0-6984|unclassified	9.4851075873
RXN0-6985	9.4851075873
RXN0-6985|unclassified	9.4851075873
RXN0-6987	9.4851075873
RXN0-6987|unclassified	9.4851075873
RXN0-6988	9.4851075873
RXN0-6988|unclassified	9.4851075873
NITROGENASE-RXN	9.4342070177
NITROGENASE-RXN|unclassified	9.4342070177
RXN-20190	9.4342070177
RXN-20190|unclassified	9.4342070177
LEVANSUCRASE-RXN	9.4325935612
LEVANSUCRASE-RXN|unclassified	9.4325935612
RXN-1803	9.4325935612
RXN-1803|unclassified	9.4325935612
RXN-1804	9.4325935612
RXN-1804|unclassified	9.4325935612
RXN-9068	9.4325935612
RXN-9068|unclassified	9.4325935612
HYDROGEN-DEHYDROGENASE-RXN	9.4266628791
HYDROGEN-DEHYDROGENASE-RXN|unclassified	9.4266628791
RXN-9297	9.4120645768
RXN-9297|unclassified	9.4120645768
RXN-15123	9.3403099695
RXN-15123|unclassified	9.3403099695
RXN-15127	9.3403099695
RXN-15127|unclassified	9.3403099695
PANTOATE-BETA-ALANINE-LIG-RXN	9.3253432440
PANTOATE-BETA-ALANINE-LIG-RXN|unclassified	9.3253432440
RXN-19911	9.2429757101
RXN-19911|unclassified	9.2429757101
RXN0-7013	9.2429757101
RXN0-7013|unclassified	9.2429757101
RXN0-6512	9.2038560625
RXN0-6512|unclassified	9.2038560625
PRAISOM-RXN	9.1527336644
PRAISOM-RXN|unclassified	9.1527336644
3.1.2.23-RXN	9.1513572190
3.1.2.23-RXN|unclassified	9.1513572190
RXN-11148	9.1247609255
RXN-11148|unclassified	9.1247609255
LACTALDDEHYDROG-RXN	9.0911385122
LACTALDDEHYDROG-RXN|unclassified	9.0911385122
3.2.1.50-RXN	9.0850137689
3.2.1.50-RXN|unclassified	9.0850137689
ADENPRIBOSYLTRAN-RXN	8.9434726585
ADENPRIBOSYLTRAN-RXN|unclassified	8.9434726585
RXN-14270	8.9434726585
RXN-14270|unclassified	8.9434726585
3.4.11.6-RXN	8.8996269385
3.4.11.6-RXN|unclassified	8.8996269385
GPPSYN-RXN	8.7583728394
GPPSYN-RXN|unclassified	8.7583728394
METHYLMALONYL-COA-EPIM-RXN	8.6771576916
METHYLMALONYL-COA-EPIM-RXN|unclassified	8.6771576916
RXN-16391	8.6771576916
RXN-16391|unclassified	8.6771576916
KDUD-RXN	8.5545616302
KDUD-RXN|unclassified	8.5545616302
RXN-14236	8.5406829684
RXN-14236|unclassified	8.5406829684
RXN0-4641	8.5197564460
RXN0-4641|unclassified	8.5197564460
HYDROG-RXN	8.4961209025
HYDROG-RXN|unclassified	8.4961209025
RXN-12104	8.4958241709
RXN-12104|unclassified	8.4958241709
RXN-17762	8.4663322693
RXN-17762|unclassified	8.4663322693
THIAZOLSYN3-RXN	8.4596210673
THIAZOLSYN3-RXN|unclassified	8.4596210673
CELLULOSE-SYNTHASE-UDP-FORMING-RXN	8.4533597039
CELLULOSE-SYNTHASE-UDP-FORMING-RXN|unclassified	8.4533597039
RXN-11565	8.4512540719
RXN-11565|unclassified	8.4512540719
RXN-11566	8.4512540719
RXN-11566|unclassified	8.4512540719
1.1.1.292-RXN	8.4402490335
1.1.1.292-RXN|unclassified	8.4402490335
CYTIDEAM-RXN	8.4361294561
CYTIDEAM-RXN|unclassified	8.4361294561
CYTIDEAM2-RXN	8.4361294561
CYTIDEAM2-RXN|unclassified	8.4361294561
UDP-GLUCOSE-46-DEHYDRATASE-RXN	8.4033613445
UDP-GLUCOSE-46-DEHYDRATASE-RXN|unclassified	8.4033613445
IMPCYCLOHYDROLASE-RXN	8.3798421695
IMPCYCLOHYDROLASE-RXN|unclassified	8.3798421695
RXN-15083	8.3652294740
RXN-15083|unclassified	8.3652294740
RXN-15143	8.3652294740
RXN-15143|unclassified	8.3652294740
TRANS-RXN-153A	8.3652294740
TRANS-RXN-153A|unclassified	8.3652294740
TRANS-RXN-157	8.3652294740
TRANS-RXN-157|unclassified	8.3652294740
TRANS-RXN0-540	8.3652294740
TRANS-RXN0-540|unclassified	8.3652294740
4-NITROPHENYLPHOSPHATASE-RXN	8.3227333197
4-NITROPHENYLPHOSPHATASE-RXN|unclassified	8.3227333197
RXN-9158	8.3199187295
RXN-9158|unclassified	8.3199187295
HISTIDPHOS-RXN	8.3191425479
HISTIDPHOS-RXN|unclassified	8.3191425479
AMIDASE-RXN	8.3033444876
AMIDASE-RXN|unclassified	8.3033444876
GUANIDINOBUTANAMIDE-NH3-RXN	8.3033444876
GUANIDINOBUTANAMIDE-NH3-RXN|unclassified	8.3033444876
PYRAZIN-RXN	8.3033444876
PYRAZIN-RXN|unclassified	8.3033444876
R311-RXN	8.3033444876
R311-RXN|unclassified	8.3033444876
RXN-14727	8.3033444876
RXN-14727|unclassified	8.3033444876
RXN-14728	8.3033444876
RXN-14728|unclassified	8.3033444876
RXN-17608	8.3033444876
RXN-17608|unclassified	8.3033444876
RXNN-404	8.3033444876
RXNN-404|unclassified	8.3033444876
RXN0-2605	8.2523809988
RXN0-2605|unclassified	8.2523809988
PPGPPSYN-RXN	8.2158766265
PPGPPSYN-RXN|unclassified	8.2158766265
RXN0-6427	8.2158766265
RXN0-6427|unclassified	8.2158766265
RXN0-4022	8.2133023535
RXN0-4022|unclassified	8.2133023535
RXN-8457	8.1978018600
RXN-8457|unclassified	8.1978018600
FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN	8.1967213115
FORMYLTETRAHYDROFOLATE-DEHYDROGENASE-RXN|unclassified	8.1967213115
3.5.1.80-RXN	8.1728556432
3.5.1.80-RXN|unclassified	8.1728556432
NAG6PDEACET-RXN	8.1728556432
NAG6PDEACET-RXN|unclassified	8.1728556432
GMP-REDUCT-RXN	8.1718180477
GMP-REDUCT-RXN|unclassified	8.1718180477
RXN-17121	8.1616517137
RXN-17121|unclassified	8.1616517137
RXN-11322	8.1581125164
RXN-11322|unclassified	8.1581125164
RXN-16427	8.1429761293
RXN-16427|unclassified	8.1429761293
RXN-21295	8.1429761293
RXN-21295|unclassified	8.1429761293
RXN-21601	8.1429761293
RXN-21601|unclassified	8.1429761293
RXN0-262	8.1429761293
RXN0-262|unclassified	8.1429761293
3.4.15.5-RXN	8.1398008394
3.4.15.5-RXN|unclassified	8.1398008394
3.4.24.75-RXN	8.1376190347
3.4.24.75-RXN|unclassified	8.1376190347
RXN-16274	8.1339254765
RXN-16274|unclassified	8.1339254765
RXN-16275	8.1339254765
RXN-16275|unclassified	8.1339254765
RXN-20913	8.1339254765
RXN-20913|unclassified	8.1339254765
RXN-20914	8.1339254765
RXN-20914|unclassified	8.1339254765
RXN-20915	8.1339254765
RXN-20915|unclassified	8.1339254765
RXN-20916	8.1339254765
RXN-20916|unclassified	8.1339254765
RXN-20918	8.1339254765
RXN-20918|unclassified	8.1339254765
RXN-20919	8.1339254765
RXN-20919|unclassified	8.1339254765
RXN0-1842	8.1339254765
RXN0-1842|unclassified	8.1339254765
HISTCYCLOHYD-RXN	8.1314058987
HISTCYCLOHYD-RXN|unclassified	8.1314058987
3.2.1.18-RXN	8.1119973736
3.2.1.18-RXN|unclassified	8.1119973736
PYRIMSYN3-RXN	8.0527749763
PYRIMSYN3-RXN|unclassified	8.0527749763
TRANS-RXN-250	8.0141436524
TRANS-RXN-250|unclassified	8.0141436524
RXN0-5204	8.0013888012
RXN0-5204|unclassified	8.0013888012
3.6.3.28-RXN	7.9912257900
3.6.3.28-RXN|unclassified	7.9912257900
ABC-23-RXN	7.9912257900
ABC-23-RXN|unclassified	7.9912257900
TRANS-RXN-238	7.9912257900
TRANS-RXN-238|unclassified	7.9912257900
RXN-20784	7.9881803760
RXN-20784|unclassified	7.9881803760
TETRAACYLDISACC4KIN-RXN	7.9881803760
TETRAACYLDISACC4KIN-RXN|unclassified	7.9881803760
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN	7.9853356845
3-HYDROXYBUTYRYL-COA-DEHYDROGENASE-RXN|unclassified	7.9853356845
R125-RXN	7.9511468113
R125-RXN|unclassified	7.9511468113
RXN-14950	7.9373547545
RXN-14950|unclassified	7.9373547545
RXN-14957	7.9373547545
RXN-14957|unclassified	7.9373547545
RXN-14959	7.9373547545
RXN-14959|unclassified	7.9373547545
RXN0-949	7.9373547545
RXN0-949|unclassified	7.9373547545
ALTRO-OXIDOREDUCT-RXN	7.9337407777
ALTRO-OXIDOREDUCT-RXN|unclassified	7.9337407777
2.5.1.51-RXN	7.8983504828
2.5.1.51-RXN|unclassified	7.8983504828
3.4.19.12-RXN	7.8955259682
3.4.19.12-RXN|unclassified	7.8955259682
KETOACYLCOATHIOL-RXN	7.8898225957
KETOACYLCOATHIOL-RXN|unclassified	7.8898225957
METHYLACETOACETYLCOATHIOL-RXN	7.8898225957
METHYLACETOACETYLCOATHIOL-RXN|unclassified	7.8898225957
RXN-10699	7.8898225957
RXN-10699|unclassified	7.8898225957
RXN-10700	7.8898225957
RXN-10700|unclassified	7.8898225957
RXN-10701	7.8898225957
RXN-10701|unclassified	7.8898225957
RXN-11246	7.8898225957
RXN-11246|unclassified	7.8898225957
RXN-12710	7.8898225957
RXN-12710|unclassified	7.8898225957
RXN-12751	7.8898225957
RXN-12751|unclassified	7.8898225957
RXN-13617	7.8898225957
RXN-13617|unclassified	7.8898225957
RXN-14268	7.8898225957
RXN-14268|unclassified	7.8898225957
RXN-14274	7.8898225957
RXN-14274|unclassified	7.8898225957
RXN-14277	7.8898225957
RXN-14277|unclassified	7.8898225957
RXN-14394	7.8898225957
RXN-14394|unclassified	7.8898225957
RXN-14774	7.8898225957
RXN-14774|unclassified	7.8898225957
RXN-14788	7.8898225957
RXN-14788|unclassified	7.8898225957
RXN-14793	7.8898225957
RXN-14793|unclassified	7.8898225957
RXN-14799	7.8898225957
RXN-14799|unclassified	7.8898225957
RXN-14803	7.8898225957
RXN-14803|unclassified	7.8898225957
RXN-16137	7.8898225957
RXN-16137|unclassified	7.8898225957
RXN-17116	7.8898225957
RXN-17116|unclassified	7.8898225957
RXN-17778	7.8898225957
RXN-17778|unclassified	7.8898225957
RXN-17782	7.8898225957
RXN-17782|unclassified	7.8898225957
RXN-17787	7.8898225957
RXN-17787|unclassified	7.8898225957
RXN-17791	7.8898225957
RXN-17791|unclassified	7.8898225957
RXN-17795	7.8898225957
RXN-17795|unclassified	7.8898225957
RXN-17799	7.8898225957
RXN-17799|unclassified	7.8898225957
RXN-19800	7.8898225957
RXN-19800|unclassified	7.8898225957
RXN-19804	7.8898225957
RXN-19804|unclassified	7.8898225957
RXN-20153	7.8898225957
RXN-20153|unclassified	7.8898225957
RXN-21225	7.8898225957
RXN-21225|unclassified	7.8898225957
RXN-21757	7.8898225957
RXN-21757|unclassified	7.8898225957
RXN-21761	7.8898225957
RXN-21761|unclassified	7.8898225957
RXN-21768	7.8898225957
RXN-21768|unclassified	7.8898225957
RXN-21785	7.8898225957
RXN-21785|unclassified	7.8898225957
RXN-21786	7.8898225957
RXN-21786|unclassified	7.8898225957
RXN-21787	7.8898225957
RXN-21787|unclassified	7.8898225957
3.1.3.46-RXN	7.8839869281
3.1.3.46-RXN|unclassified	7.8839869281
RXN-6501	7.8839440432
RXN-6501|unclassified	7.8839440432
RXN-14089	7.8690451635
RXN-14089|unclassified	7.8690451635
DGTPTRIPHYDRO-RXN	7.8674896936
DGTPTRIPHYDRO-RXN|unclassified	7.8674896936
6.3.2.10-RXN	7.8176544858
6.3.2.10-RXN|unclassified	7.8176544858
UDP-NACMURALGLDAPAALIG-RXN	7.8176544858
UDP-NACMURALGLDAPAALIG-RXN|unclassified	7.8176544858
AMYLOMALT-RXN	7.8157304228
AMYLOMALT-RXN|unclassified	7.8157304228
RXN-12193	7.8157304228
RXN-12193|unclassified	7.8157304228
RXN-12391	7.8157304228
RXN-12391|unclassified	7.8157304228
RXN-14260	7.8157304228
RXN-14260|unclassified	7.8157304228
RXN-14261	7.8157304228
RXN-14261|unclassified	7.8157304228
RXN-14354	7.8157304228
RXN-14354|unclassified	7.8157304228
RXN-1828	7.8157304228
RXN-1828|unclassified	7.8157304228
RXN-9023	7.8157304228
RXN-9023|unclassified	7.8157304228
UDP-GLUCURONATE-DECARBOXYLASE-RXN	7.7894571063
UDP-GLUCURONATE-DECARBOXYLASE-RXN|unclassified	7.7894571063
GLYOXII-RXN	7.7759787132
GLYOXII-RXN|unclassified	7.7759787132
RXN-7919	7.7759787132
RXN-7919|unclassified	7.7759787132
2.6.1.37-RXN	7.7567967659
2.6.1.37-RXN|unclassified	7.7567967659
3.6.3.44-RXN	7.7559474862
3.6.3.44-RXN|unclassified	7.7559474862
RXN-20868	7.7559474862
RXN-20868|unclassified	7.7559474862
TRANS-RXN-220	7.7559474862
TRANS-RXN-220|unclassified	7.7559474862
TRANS-RXN-366	7.7559474862
TRANS-RXN-366|unclassified	7.7559474862
--LIMONENE-6-MONOOXYGENASE-RXN	7.7428618644
--LIMONENE-6-MONOOXYGENASE-RXN|unclassified	7.7428618644
RXN-11597	7.7148055541
RXN-11597|unclassified	7.7148055541
CREATININASE-RXN	7.7111195472
CREATININASE-RXN|unclassified	7.7111195472
5-OXOPROLINASE-ATP-HYDROLYSING-RXN	7.6948270616
5-OXOPROLINASE-ATP-HYDROLYSING-RXN|unclassified	7.6948270616
RXN-8340	7.6179353451
