# Gene Family HUMAnN v4.0.0.alpha.1 Adjusted CPMs	SRR7947171_1
UniRef90_F9YQ08|unclassified	258.7200210717
UniClust90_37068-OGEIELJD_01041	258.4476842074
UniClust90_37068-OGEIELJD_01041|unclassified	258.4476842074
UniRef90_A0A0F0CC44	258.4476842074
UniRef90_A0A0F0CC44|unclassified	258.4476842074
UniRef90_A0A139KGY7	257.6341028301
UniRef90_A0A139KGY7|unclassified	257.6341028301
UniRef90_A0A174P129	256.8256276120
UniRef90_A0A174P129|unclassified	256.8256276120
UniRef90_A0A2X2X184	256.8256276120
UniRef90_A0A2X2X184|unclassified	256.8256276120
UniRef90_A0A376UF46	256.0222106330
UniRef90_A0A376UF46|unclassified	256.0222106330
UniRef90_A0A377BPW1	256.0222106330
UniRef90_A0A377BPW1|unclassified	256.0222106330
UniRef90_A0A377D6B2	255.7555208303
UniRef90_A0A377D6B2|unclassified	255.7555208303
UniRef90_A0A376U0Q5	254.6942946028
UniRef90_A0A376U0Q5|unclassified	254.6942946028
UniRef90_A0A376YHR5	254.6942946028
UniRef90_A0A376YHR5|unclassified	254.6942946028
UniRef90_UNK1847-KDHPPLOI_02647	252.5980452645
UniRef90_UNK1847-KDHPPLOI_02647|unclassified	252.5980452645
UniRef90_A0A376VEX5	252.5794245074
UniRef90_A0A376VEX5|unclassified	252.5794245074
UniClust90_1949-ENNILKEN_02549	252.3384378182
UniClust90_1949-ENNILKEN_02549|unclassified	252.3384378182
UniRef90_A0A378E5D0	252.3384378182
UniRef90_A0A378E5D0|unclassified	252.3384378182
UniClust90_4759-OAEKDPBP_00238	252.0793634467
UniClust90_4759-OAEKDPBP_00238|unclassified	252.0793634467
UniRef90_A0A151ATY1	251.8208205098
UniRef90_A0A151ATY1|unclassified	251.8208205098
UniRef90_A0A377K0T2	251.5628073740
UniRef90_A0A377K0T2|unclassified	251.5628073740
UniRef90_A0A3T8DGI0	251.3701372609
UniRef90_A0A3T8DGI0|unclassified	251.3701372609
UniRef90_UPI00092E4B0C	251.0483640052
UniRef90_UPI00092E4B0C|unclassified	251.0483640052
UniClust90_1589-CJIEMMFP_00718	250.1283296372
UniClust90_1589-CJIEMMFP_00718|unclassified	250.1283296372
UniClust90_41718-OOOJIOBN_01483	250.0257637445
UniClust90_41718-OOOJIOBN_01483|unclassified	250.0257637445
UniRef90_P67088	249.2800812205
UniRef90_P67088|unclassified	249.2800812205
UniRef90_A0A376KY81	249.2642639564
UniRef90_A0A376KY81|unclassified	249.2642639564
UniClust90_41470-KCJJCKNE_01204	249.0114604433
UniClust90_41470-KCJJCKNE_01204|unclassified	249.0114604433
UniRef90_A0A377C3D6	248.5073886610
UniRef90_A0A377C3D6|unclassified	248.5073886610
UniRef90_A0A023Z7K7	248.0088923625
UniRef90_A0A023Z7K7|unclassified	248.0088923625
UniRef90_A0A377D5W1	248.0053535324
UniRef90_A0A377D5W1|unclassified	248.0053535324
UniRef90_A0A381D7W8	248.0053535324
UniRef90_A0A381D7W8|unclassified	248.0053535324
UniRef90_A0A2R8EDA3	247.7550958598
UniRef90_A0A2R8EDA3|unclassified	247.7550958598
UniRef90_UPI0006D54AFC	247.7550958598
UniRef90_UPI0006D54AFC|unclassified	247.7550958598
UniRef90_A0A376VZ79	245.5252999971
UniRef90_A0A376VZ79|unclassified	245.5252999971
UniClust90_35765-INAMDGPO_00526	245.3334382359
UniClust90_35765-INAMDGPO_00526|unclassified	245.3334382359
UniRef90_A0A376Y5Q6	245.2800199771
UniRef90_A0A376Y5Q6|unclassified	245.2800199771
UniClust90_31142-FPGOMCDE_01314	245.0352295380
UniClust90_31142-FPGOMCDE_01314|unclassified	245.0352295380
UniRef90_A0A2X1KKX9	244.5471115509
UniRef90_A0A2X1KKX9|unclassified	244.5471115509
UniClust90_1930-LIJMBOEB_00886	243.5766865050
UniClust90_1930-LIJMBOEB_00886|unclassified	243.5766865050
UniRef90_A0A2S6E625	243.5766865050
UniRef90_A0A2S6E625|unclassified	243.5766865050
UniRef90_D0X3Q0	243.5766865050
UniRef90_D0X3Q0|unclassified	243.5766865050
UniRef90_Q8X4B4	243.5766865050
UniRef90_Q8X4B4|unclassified	243.5766865050
UniClust90_37021-IKJMPMFK_00595	243.5455106844
UniClust90_37021-IKJMPMFK_00595|unclassified	243.5455106844
UniRef90_A0A0I2G712	243.0943564327
UniRef90_A0A0I2G712|unclassified	243.0943564327
UniRef90_G3LUQ5	242.8582839686
UniRef90_G3LUQ5|unclassified	242.8582839686
UniRef90_A0A1C5SUT6	242.8539070198
UniRef90_A0A1C5SUT6|unclassified	242.8539070198
UniRef90_A0A376KPL7	242.8539070198
UniRef90_A0A376KPL7|unclassified	242.8539070198
UniClust90_15132-OAJDBGOF_00435	242.3744323762
UniClust90_15132-OAJDBGOF_00435|unclassified	242.3744323762
UniRef90_A0A2X2USU0	241.6587598396
UniRef90_A0A2X2USU0|unclassified	241.6587598396
UniRef90_C9M655	241.6587598396
UniRef90_C9M655|unclassified	241.6587598396
UniClust90_4705-FOHGFOJM_01492	241.2329105310
UniClust90_4705-FOHGFOJM_01492|unclassified	241.2329105310
UniRef90_A0A173YG54	240.9473012729
UniRef90_A0A173YG54|unclassified	240.9473012729
UniRef90_A5ZSP8	240.4753183125
UniRef90_A5ZSP8|unclassified	240.4753183125
UniClust90_1824-OLLDMFDK_01973	240.2400195666
UniClust90_1824-OLLDMFDK_01973|unclassified	240.2400195666
UniRef90_R6RSA8	239.7708007784
UniRef90_R6RSA8|unclassified	239.7708007784
UniRef90_A0A108T4Q6	239.5368780459
UniRef90_A0A108T4Q6|unclassified	239.5368780459
UniRef90_A0A2X1MVH6	238.8378404641
UniRef90_A0A2X1MVH6|unclassified	238.8378404641
UniRef90_A0A139K111	238.6057337192
UniRef90_A0A139K111|unclassified	238.6057337192
UniClust90_4594-GCAGKNED_02606	238.1428709962
UniClust90_4594-GCAGKNED_02606|unclassified	238.1428709962
UniRef90_A0A376JHF5	237.9121124003
UniRef90_A0A376JHF5|unclassified	237.9121124003
UniRef90_A0A376VTI1	237.9121124003
UniRef90_A0A376VTI1|unclassified	237.9121124003
UniRef90_Q6CZD9	236.5368978777
UniRef90_Q6CZD9|unclassified	236.5368978777
UniClust90_2329-GHCAGAMK_00301	235.8552353478
UniClust90_2329-GHCAGAMK_00301|unclassified	235.8552353478
UniClust90_4622-EIAKFOPL_02025	234.0565300258
UniClust90_4622-EIAKFOPL_02025|unclassified	234.0565300258
UniRef90_A0A447MCZ7	233.7342365676
UniRef90_A0A447MCZ7|unclassified	233.7342365676
UniRef90_A0A174BLE6	233.6111322522
UniRef90_A0A174BLE6|unclassified	233.6111322522
UniRef90_A0A174V7H0	233.1674263980
UniRef90_A0A174V7H0|unclassified	233.1674263980
UniRef90_A0A376T5M9	232.9462049308
UniRef90_A0A376T5M9|unclassified	232.9462049308
UniRef90_Q8A9A2	232.5050189366
UniRef90_Q8A9A2|unclassified	232.5050189366
UniRef90_A0A1C5UE86	232.0655009424
UniRef90_A0A1C5UE86|unclassified	232.0655009424
UniRef90_P36655	231.7785615696
UniRef90_P36655|unclassified	231.7785615696
UniRef90_A5ZPI1	230.5401877907
UniRef90_A5ZPI1|unclassified	230.5401877907
UniRef90_A0A0E9DCK8	230.3239211980
UniRef90_A0A0E9DCK8|unclassified	230.3239211980
UniRef90_UNK101324-AIHEKAIF_00697	230.3239211980
UniRef90_UNK101324-AIHEKAIF_00697|unclassified	230.3239211980
UniRef90_A0A174PRD2	230.1098790465
UniRef90_A0A174PRD2|unclassified	230.1098790465
UniRef90_A0A174SX05	229.8926029935
UniRef90_A0A174SX05|unclassified	229.8926029935
UniRef90_A0A3C0NYK3	229.4628971935
UniRef90_A0A3C0NYK3|unclassified	229.4628971935
UniClust90_15159-EHALHOHD_01033	229.3556186178
UniClust90_15159-EHALHOHD_01033|unclassified	229.3556186178
UniRef90_A0A377TK88	229.2486461224
UniRef90_A0A377TK88|unclassified	229.2486461224
UniRef90_A0A0F0C8W7	228.6082867757
UniRef90_A0A0F0C8W7|unclassified	228.6082867757
UniRef90_A0A377DVN5	228.6082867757
UniRef90_A0A377DVN5|unclassified	228.6082867757
UniRef90_A0A355TZE3	228.5952755041
UniRef90_A0A355TZE3|unclassified	228.5952755041
UniClust90_7275-HFBMIKNP_00894	228.3956279042
UniClust90_7275-HFBMIKNP_00894|unclassified	228.3956279042
UniRef90_A0A379T2Z6	228.3382416162
UniRef90_A0A379T2Z6|unclassified	228.3382416162
UniClust90_79702-LBEPPCPE_03628	228.1826058502
UniClust90_79702-LBEPPCPE_03628|unclassified	228.1826058502
UniRef90_A0A173UXR3	227.7600185502
UniRef90_A0A173UXR3|unclassified	227.7600185502
UniClust90_1429-HINHLFMI_01678	227.6286746463
UniClust90_1429-HINHLFMI_01678|unclassified	227.6286746463
UniRef90_P12281	226.9180221784
UniRef90_P12281|unclassified	226.9180221784
UniRef90_C0B7F4	225.6666360267
UniRef90_C0B7F4|unclassified	225.6666360267
UniRef90_C6IGP4	225.6666360267
UniRef90_C6IGP4|unclassified	225.6666360267
UniRef90_A0A174RX26	225.2525688046
UniRef90_A0A174RX26|unclassified	225.2525688046
UniClust90_20262-GJIAJJGE_01459	225.1401676785
UniClust90_20262-GJIAJJGE_01459|unclassified	225.1401676785
UniClust90_71704-FDKHLAAC_00649	225.0461044886
UniClust90_71704-FDKHLAAC_00649|unclassified	225.0461044886
UniRef90_P21189	224.8242173342
UniRef90_P21189|unclassified	224.8242173342
UniRef90_P00395	224.7550585152
UniRef90_P00395|unclassified	224.7550585152
UniRef90_P33222	224.6343092379
UniRef90_P33222|unclassified	224.6343092379
UniClust90_5848-BODLNNAI_00142	224.3599014872
UniClust90_5848-BODLNNAI_00142|unclassified	224.3599014872
UniRef90_A0A0N7IEZ7	224.2240182622
UniRef90_A0A0N7IEZ7|unclassified	224.2240182622
UniRef90_UNK4758-GCBBKPJO_02786	224.2240182622
UniRef90_UNK4758-GCBBKPJO_02786|unclassified	224.2240182622
UniRef90_A0A2X1KFE1	224.1116593325
UniRef90_A0A2X1KFE1|unclassified	224.1116593325
UniRef90_A0A069D1F8	224.0194343039
UniRef90_A0A069D1F8|unclassified	224.0194343039
UniClust90_69981-MEPGDCDO_01345	223.6113843325
UniClust90_69981-MEPGDCDO_01345|unclassified	223.6113843325
UniRef90_A0A2X1HT18	223.4079162849
UniRef90_A0A2X1HT18|unclassified	223.4079162849
UniRef90_UNK15074-AJGKGBCP_01628	223.2048181792
UniRef90_UNK15074-AJGKGBCP_01628|unclassified	223.2048181792
UniRef90_A0A0E2AWP1	222.9440643729
UniRef90_A0A0E2AWP1|unclassified	222.9440643729
UniClust90_37553-IKLLDMGM_00002	222.3961050698
UniClust90_37553-IKLLDMGM_00002|unclassified	222.3961050698
UniRef90_A0A0P0M1H0	222.3961050698
UniRef90_A0A0P0M1H0|unclassified	222.3961050698
UniRef90_A0A376ZL28	222.2676550921
UniRef90_A0A376ZL28|unclassified	222.2676550921
UniRef90_A0A174BQL4	222.1948416263
UniRef90_A0A174BQL4|unclassified	222.1948416263
UniRef90_A0A174CXJ3	221.7934055981
UniRef90_A0A174CXJ3|unclassified	221.7934055981
UniRef90_E2NFM4	221.3934174906
UniRef90_E2NFM4|unclassified	221.3934174906
UniRef90_A0A174NBX1	221.1939639613
UniRef90_A0A174NBX1|unclassified	221.1939639613
UniRef90_A0A376Y888	220.5977538159
UniRef90_A0A376Y888|unclassified	220.5977538159
UniRef90_A0A376L102	220.3997306975
UniRef90_A0A376L102|unclassified	220.3997306975
UniClust90_35759-FHEMDLLC_01121	220.2020627776
UniClust90_35759-FHEMDLLC_01121|unclassified	220.2020627776
UniRef90_D4MR69	220.2020627776
UniRef90_D4MR69|unclassified	220.2020627776
UniRef90_A0A376L485	219.8533695795
UniRef90_A0A376L485|unclassified	219.8533695795
UniRef90_A0A174YD05	219.4149240367
UniRef90_A0A174YD05|unclassified	219.4149240367
UniRef90_A0A415PPX5	218.8282531168
UniRef90_A0A415PPX5|unclassified	218.8282531168
UniRef90_B2U3X7	218.4388790009
UniRef90_B2U3X7|unclassified	218.4388790009
UniRef90_A0A2D8KCU4	218.0508880969
UniRef90_A0A2D8KCU4|unclassified	218.0508880969
UniRef90_A0A377D4U8	218.0504280414
UniRef90_A0A377D4U8|unclassified	218.0504280414
UniRef90_A0A3S4P406	217.6642730470
UniRef90_A0A3S4P406|unclassified	217.6642730470
UniRef90_A0A0P0LNH5	217.2790265461
UniRef90_A0A0P0LNH5|unclassified	217.2790265461
UniRef90_A0A376KYP2	216.8951413402
UniRef90_A0A376KYP2|unclassified	216.8951413402
UniClust90_35745-AGAHFPMP_01266	216.7832033204
UniClust90_35745-AGAHFPMP_01266|unclassified	216.7832033204
UniClust90_1930-OAOANEAP_01556	216.7037069701
UniClust90_1930-OAOANEAP_01556|unclassified	216.7037069701
UniRef90_A0A0P0FKS7	216.1314260538
UniRef90_A0A0P0FKS7|unclassified	216.1314260538
UniRef90_A0A067HQX2	215.5621597867
UniRef90_A0A067HQX2|unclassified	215.5621597867
UniClust90_41480-MHKAPKDN_01558	214.9440806040
UniClust90_41480-MHKAPKDN_01558|unclassified	214.9440806040
UniClust90_41598-FGKKEOBA_01902	214.6200174800
UniClust90_41598-FGKKEOBA_01902|unclassified	214.6200174800
UniRef90_A0A077ZP93	214.2454624756
UniRef90_A0A077ZP93|unclassified	214.2454624756
UniRef90_A0A2X2VFH6	214.2454624756
UniRef90_A0A2X2VFH6|unclassified	214.2454624756
UniRef90_A0A173WUW4	214.0586748013
UniRef90_A0A173WUW4|unclassified	214.0586748013
UniRef90_C6CBG9	213.6860748451
UniRef90_C6CBG9|unclassified	213.6860748451
UniRef90_A0A2X1JXE8	213.5002608670
UniRef90_A0A2X1JXE8|unclassified	213.5002608670
UniClust90_41556-MAIILGBK_00068	213.3147697629
UniClust90_41556-MAIILGBK_00068|unclassified	213.3147697629
UniRef90_A0A174DPR1	212.5760173135
UniRef90_A0A174DPR1|unclassified	212.5760173135
UniRef90_A7MGY5	211.8423641045
UniRef90_A7MGY5|unclassified	211.8423641045
UniRef90_A0A484Z1E4	211.5371146245
UniRef90_A0A484Z1E4|unclassified	211.5371146245
UniClust90_66070-LKEKFMKF_01523	211.1950941307
UniClust90_66070-LKEKFMKF_01523|unclassified	211.1950941307
UniRef90_A0A0N7IET9	211.1137575211
UniRef90_A0A0N7IET9|unclassified	211.1137575211
UniRef90_A0A2W0C552	210.9323883136
UniRef90_A0A2W0C552|unclassified	210.9323883136
UniRef90_A0A381KL01	210.9323883136
UniRef90_A0A381KL01|unclassified	210.9323883136
UniRef90_A0A376RV52	210.3901456702
UniRef90_A0A376RV52|unclassified	210.3901456702
UniRef90_A0A174CDG6	210.0301967468
UniRef90_A0A174CDG6|unclassified	210.0301967468
UniRef90_A0A377B2E0	209.3139812422
UniRef90_A0A377B2E0|unclassified	209.3139812422
UniRef90_Q8A6N4	209.1356899464
UniRef90_Q8A6N4|unclassified	209.1356899464
UniRef90_Q8A1A2	208.7800170043
UniRef90_Q8A1A2|unclassified	208.7800170043
UniClust90_41645-IPMLFDCN_01650	208.7128256524
UniClust90_41645-IPMLFDCN_01650|unclassified	208.7128256524
UniClust90_41518-CDJNENMC_04319	208.2487701417
UniClust90_41518-CDJNENMC_04319|unclassified	208.2487701417
UniRef90_W0HKL3	208.0722881331
UniRef90_W0HKL3|unclassified	208.0722881331
UniRef90_A0A174LWS5	207.8961049933
UniRef90_A0A174LWS5|unclassified	207.8961049933
UniRef90_P09832	207.8961049933
UniRef90_P09832|unclassified	207.8961049933
UniRef90_Q5E1G4	207.8961049933
UniRef90_Q5E1G4|unclassified	207.8961049933
UniRef90_A0A174VL17	207.0196458660
UniRef90_A0A174VL17|unclassified	207.0196458660
UniRef90_A0A1C6HTW8	207.0196458660
UniRef90_A0A1C6HTW8|unclassified	207.0196458660
UniRef90_A0A1C5YKS4	206.8452400986
UniRef90_A0A1C5YKS4|unclassified	206.8452400986
UniRef90_Q8A0F6	206.3237815101
UniRef90_Q8A0F6|unclassified	206.3237815101
UniRef90_A0A376WS61	206.1505457574
UniRef90_A0A376WS61|unclassified	206.1505457574
UniRef90_A0A377JXD1	206.1505457574
UniRef90_A0A377JXD1|unclassified	206.1505457574
UniClust90_27789-PFALEEGP_04692	205.6325795620
UniClust90_27789-PFALEEGP_04692|unclassified	205.6325795620
UniRef90_A0A0V2F0T4	204.8018766605
UniRef90_A0A0V2F0T4|unclassified	204.8018766605
UniClust90_3965-EFDGBIFN_00832	204.7684848550
UniClust90_3965-EFDGBIFN_00832|unclassified	204.7684848550
UniClust90_41609-CPDJHDMI_01712	204.6044166642
UniClust90_41609-CPDJHDMI_01712|unclassified	204.6044166642
UniClust90_37157-POGABLFE_01581	204.1586023367
UniClust90_37157-POGABLFE_01581|unclassified	204.1586023367
UniRef90_A0A376TKJ6	204.0941812112
UniRef90_A0A376TKJ6|unclassified	204.0941812112
UniRef90_A0A377D2L8	203.9246677717
UniRef90_A0A377D2L8|unclassified	203.9246677717
UniRef90_F7LSI8	203.9246677717
UniRef90_F7LSI8|unclassified	203.9246677717
UniClust90_1977-NKHHEOGC_00984	203.2084929599
UniClust90_1977-NKHHEOGC_00984|unclassified	203.2084929599
UniRef90_A0A2X1NEN6	203.0813068628
UniRef90_A0A2X1NEN6|unclassified	203.0813068628
UniRef90_P31242	202.4116240701
UniRef90_P31242|unclassified	202.4116240701
UniRef90_A0A376LEE4	202.0784362116
UniRef90_A0A376LEE4|unclassified	202.0784362116
UniRef90_A0A174I0D7	202.0784362116
UniRef90_A0A174I0D7|unclassified	202.0784362116
UniRef90_A0A447XWB8	201.8757365270
UniRef90_A0A447XWB8|unclassified	201.8757365270
UniRef90_A0A174YGK5	201.4153404406
UniRef90_A0A174YGK5|unclassified	201.4153404406
UniClust90_4715-MEOFHCLN_00447	201.4005316204
UniClust90_4715-MEOFHCLN_00447|unclassified	201.4005316204
UniRef90_UPI000462F709	200.9208674280
UniRef90_UPI000462F709|unclassified	200.9208674280
UniRef90_A0A414ZAH5	200.5925653571
UniRef90_A0A414ZAH5|unclassified	200.5925653571
UniRef90_A0A377BQ84	200.2653344185
UniRef90_A0A377BQ84|unclassified	200.2653344185
UniRef90_A0A015SD35	199.4519090147
UniRef90_A0A015SD35|unclassified	199.4519090147
UniRef90_A0A0P0FLI1	199.1283860479
UniRef90_A0A0P0FLI1|unclassified	199.1283860479
UniRef90_A0A1B0FCE5	198.9670178258
UniRef90_A0A1B0FCE5|unclassified	198.9670178258
UniRef90_A0A2X1L2X8	198.9670178258
UniRef90_A0A2X1L2X8|unclassified	198.9670178258
UniClust90_2329-HEDKPCPK_01278	198.6347162902
UniClust90_2329-HEDKPCPK_01278|unclassified	198.6347162902
UniRef90_A0A447NXP2	198.0042741912
UniRef90_A0A447NXP2|unclassified	198.0042741912
UniRef90_A0A2X3KBA5	197.6854267287
UniRef90_A0A2X3KBA5|unclassified	197.6854267287
UniRef90_A0A3E3AJV7	197.2090763029
UniRef90_A0A3E3AJV7|unclassified	197.2090763029
UniRef90_A0A139L7C0	196.5775019993
UniRef90_A0A139L7C0|unclassified	196.5775019993
UniClust90_4529-OKMGJDBH_01682	196.5424887660
UniClust90_4529-OKMGJDBH_01682|unclassified	196.5424887660
UniRef90_B0NI64	196.2632294141
UniRef90_B0NI64|unclassified	196.2632294141
UniRef90_A0A2X2UQD6	196.2632294141
UniRef90_A0A2X2UQD6|unclassified	196.2632294141
UniRef90_A0A485JA69	195.7937001572
UniRef90_A0A485JA69|unclassified	195.7937001572
UniRef90_Q8A9J0	195.7937001572
UniRef90_Q8A9J0|unclassified	195.7937001572
UniRef90_A0A2X3KKH1	195.4819267493
UniRef90_A0A2X3KKH1|unclassified	195.4819267493
UniRef90_A0A3D1Q388	195.2348697648
UniRef90_A0A3D1Q388|unclassified	195.2348697648
UniClust90_1858-IHICEIIA_00665	195.0161239055
UniClust90_1858-IHICEIIA_00665|unclassified	195.0161239055
UniRef90_W1X9F5	193.9378357007
UniRef90_W1X9F5|unclassified	193.9378357007
UniRef90_A0A174Y3Y2	193.9378357007
UniRef90_A0A174Y3Y2|unclassified	193.9378357007
UniRef90_A0A376L2R5	193.5556125956
UniRef90_A0A376L2R5|unclassified	193.5556125956
UniRef90_A0A174BIC0	193.4295727502
UniRef90_A0A174BIC0|unclassified	193.4295727502
UniRef90_A0A139KE90	193.3270078717
UniRef90_A0A139KE90|unclassified	193.3270078717
UniRef90_W1GMF4	193.0230345889
UniRef90_W1GMF4|unclassified	193.0230345889
UniRef90_D4MZB4	192.8714061250
UniRef90_D4MZB4|unclassified	192.8714061250
UniRef90_A0A0F0C7U6	192.7200156963
UniRef90_A0A0F0C7U6|unclassified	192.7200156963
UniRef90_A0A174H5M7	192.4271235212
UniRef90_A0A174H5M7|unclassified	192.4271235212
UniRef90_A0A1E3ATM1	191.8166406227
UniRef90_A0A1E3ATM1|unclassified	191.8166406227
UniRef90_A0A480PU20	191.3681215877
UniRef90_A0A480PU20|unclassified	191.3681215877
UniRef90_D9R257	191.2190809946
UniRef90_D9R257|unclassified	191.2190809946
UniRef90_A0A3D2NBP1	191.0702723713
UniRef90_A0A3D2NBP1|unclassified	191.0702723713
UniRef90_A0A376RST8	190.7733488711
UniRef90_A0A376RST8|unclassified	190.7733488711
UniRef90_A0A376RQA3	190.6252329170
UniRef90_A0A376RQA3|unclassified	190.6252329170
UniRef90_A0A376NXH1	190.0350619172
UniRef90_A0A376NXH1|unclassified	190.0350619172
UniRef90_A0A377BB45	189.7586030307
UniRef90_A0A377BB45|unclassified	189.7586030307
UniRef90_Q8A7V7	188.8656153824
UniRef90_Q8A7V7|unclassified	188.8656153824
UniRef90_A0A139KGL9	188.7204458087
UniRef90_A0A139KGL9|unclassified	188.7204458087
UniRef90_R5C3J5	188.7204458087
UniRef90_R5C3J5|unclassified	188.7204458087
UniRef90_A0A3S4FP50	188.5754992297
UniRef90_A0A3S4FP50|unclassified	188.5754992297
UniRef90_A0A174HM18	188.0712866649
UniRef90_A0A174HM18|unclassified	188.0712866649
UniClust90_27790-IEIBLKFO_00036	187.9979326164
UniClust90_27790-IEIBLKFO_00036|unclassified	187.9979326164
UniRef90_E0SC95	187.8540933413
UniRef90_E0SC95|unclassified	187.8540933413
UniRef90_UPI000E1DF96F	187.8070762449
UniRef90_UPI000E1DF96F|unclassified	187.8070762449
UniClust90_31090-OHFABADI_04758	187.7142448645
UniClust90_31090-OHFABADI_04758|unclassified	187.7142448645
UniRef90_A0A376ZN48	187.7104740039
UniRef90_A0A376ZN48|unclassified	187.7104740039
UniRef90_A0A173XRS4	187.5670741001
UniRef90_A0A173XRS4|unclassified	187.5670741001
UniRef90_UNK5072-HPPOPFLM_01144	187.2809305851
UniRef90_UNK5072-HPPOPFLM_01144|unclassified	187.2809305851
UniRef90_W1AY29	187.1381859734
UniRef90_W1AY29|unclassified	187.1381859734
UniClust90_48424-JAGEDNEB_00168	186.8533485518
UniClust90_48424-JAGEDNEB_00168|unclassified	186.8533485518
UniRef90_Q8A155	186.8533485518
UniRef90_Q8A155|unclassified	186.8533485518
UniClust90_4762-BAAKIJAF_03114	186.5693768975
UniClust90_4762-BAAKIJAF_03114|unclassified	186.5693768975
UniRef90_Q8A455	185.8632096874
UniRef90_Q8A455|unclassified	185.8632096874
UniClust90_41522-PLDHFHCA_01705	185.5822373372
UniClust90_41522-PLDHFHCA_01705|unclassified	185.5822373372
UniRef90_A0A2X3J8U2	185.5822373372
UniRef90_A0A2X3J8U2|unclassified	185.5822373372
UniRef90_UNK41522-PLDHFHCA_01705	185.5822373372
UniRef90_UNK41522-PLDHFHCA_01705|unclassified	185.5822373372
UniRef90_P13035	185.4420694842
UniRef90_P13035|unclassified	185.4420694842
UniClust90_37159-PDGOPJAB_01359	185.3021132053
UniClust90_37159-PDGOPJAB_01359|unclassified	185.3021132053
UniClust90_43523-PKKLBPEG_00005	184.4939779393
UniClust90_43523-PKKLBPEG_00005|unclassified	184.4939779393
UniClust90_41875-OAAIOIGL_01296	184.3283033011
UniClust90_41875-OAAIOIGL_01296|unclassified	184.3283033011
UniClust90_1828-OOJOIKFM_01865	184.3283033011
UniClust90_1828-OOJOIKFM_01865|unclassified	184.3283033011
UniRef90_A0A376VPM6	184.3283033011
UniRef90_A0A376VPM6|unclassified	184.3283033011
UniClust90_4316-LOMJCDJJ_00818	183.9140823948
UniClust90_4316-LOMJCDJJ_00818|unclassified	183.9140823948
UniRef90_A0A376LGW3	183.7764221535
UniRef90_A0A376LGW3|unclassified	183.7764221535
UniRef90_A0A139K5R2	183.0912005944
UniRef90_A0A139K5R2|unclassified	183.0912005944
UniRef90_UNK2290-HPPMBIFN_02061	182.0357149289
UniRef90_UNK2290-HPPMBIFN_02061|unclassified	182.0357149289
UniRef90_A0A377CH08	181.8705925904
UniRef90_A0A377CH08|unclassified	181.8705925904
UniRef90_B0NKJ0	181.8705925904
UniRef90_B0NKJ0|unclassified	181.8705925904
UniRef90_A0A3S4M6E1	181.3333087128
UniRef90_A0A3S4M6E1|unclassified	181.3333087128
UniRef90_R7R5X4	181.3333087128
UniRef90_R7R5X4|unclassified	181.3333087128
UniRef90_D1NUT3	181.3294589224
UniRef90_D1NUT3|unclassified	181.3294589224
UniRef90_D4JL31	180.9324244636
UniRef90_D4JL31|unclassified	180.9324244636
UniClust90_61303-KJOIEHFJ_02059	180.6998435636
UniClust90_61303-KJOIEHFJ_02059|unclassified	180.6998435636
UniRef90_A0A3S4KW08	180.5333088214
UniRef90_A0A3S4KW08|unclassified	180.5333088214
UniRef90_A0A376RDW5	180.2573333252
UniRef90_A0A376RDW5|unclassified	180.2573333252
UniRef90_A0A066SYV7	179.7403367475
UniRef90_A0A066SYV7|unclassified	179.7403367475
UniRef90_A0A2N5NEC8	179.7403367475
UniRef90_A0A2N5NEC8|unclassified	179.7403367475
UniClust90_96486-EFGDKLAI_00803	179.0976630768
UniClust90_96486-EFGDKLAI_00803|unclassified	179.0976630768
UniRef90_P09126	178.9543002894
UniRef90_P09126|unclassified	178.9543002894
UniRef90_A0A0P0FSV5	178.6938136805
UniRef90_A0A0P0FSV5|unclassified	178.6938136805
UniRef90_A0A3P5CCX9	178.6938136805
UniRef90_A0A3P5CCX9|unclassified	178.6938136805
UniRef90_F4MXX6	178.5638545433
UniRef90_F4MXX6|unclassified	178.5638545433
UniRef90_A0A174UFS5	178.1246783964
UniRef90_A0A174UFS5|unclassified	178.1246783964
UniRef90_P26459	178.0459028260
UniRef90_P26459|unclassified	178.0459028260
UniRef90_A0A376J3V9	177.4026734083
UniRef90_A0A376J3V9|unclassified	177.4026734083
UniClust90_5144-OGDEJFKL_00452	176.7640748719
UniClust90_5144-OGDEJFKL_00452|unclassified	176.7640748719
UniRef90_A0A174I8B8	176.6369064727
UniRef90_A0A174I8B8|unclassified	176.6369064727
UniRef90_A0A396NZG5	176.0037992811
UniRef90_A0A396NZG5|unclassified	176.0037992811
UniRef90_A0A377W8X7	175.1244413409
UniRef90_A0A377W8X7|unclassified	175.1244413409
UniRef90_A0A0P0EUP1	175.1187369257
UniRef90_A0A0P0EUP1|unclassified	175.1187369257
UniRef90_A0A174UMA4	175.0002138254
UniRef90_A0A174UMA4|unclassified	175.0002138254
UniRef90_W1G113	174.8165898424
UniRef90_W1G113|unclassified	174.8165898424
UniRef90_A0A174K0A6	174.6268136537
UniRef90_A0A174K0A6|unclassified	174.6268136537
UniRef90_A0A174PUX6	174.6268136537
UniRef90_A0A174PUX6|unclassified	174.6268136537
UniClust90_4810-CADFOHJD_01933	174.3787642025
UniClust90_4810-CADFOHJD_01933|unclassified	174.3787642025
UniRef90_A0A0P0FQ27	173.7617126660
